"","id","sp","trait"
"50801","907758","spp_1816",0.769710869994015
"51661","145502","spp_292",0.759491683216766
"8785101","878510","spp_1758",0.755227337824181
"516911","90684","spp_182",0.832784415688366
"447101","726992","spp_1454",0.766766512300819
"11431","473544","spp_948",0.725044579710811
"68811","217014","spp_435",0.796246072277427
"99241","845430","spp_1691",0.697953891707584
"890700","890700","spp_1782",0.719932510517538
"68261","391526","spp_784",0.795140984235331
"115000","115000","spp_230",0.791633933782578
"63081","803944","spp_1608",0.873571861768141
"531881","531881","spp_1064",0.785273986170068
"223111","535043","spp_1071",0.741194637259468
"780511","584685","spp_1170",0.706557488301769
"227689","227689","spp_456",0.741840636124834
"726673","726673","spp_1454",0.766766512300819
"39551","698091","spp_1397",0.720225559780374
"142509","142509","spp_286",0.684927211375907
"32191","906950","spp_1814",0.672154270112514
"61332","965632","spp_1932",0.736490911571309
"62181","372497","spp_745",0.742927369428799
"29731","605283","spp_1211",0.769788424251601
"735526","735526","spp_1472",0.721760671585798
"65012","935054","spp_1871",0.760416097939014
"40591","101645","spp_204",0.839197107823566
"936027","936027","spp_1873",0.786608013790101
"43101","51907","spp_104",0.83316235919483
"456319","456319","spp_913",0.681256828131154
"55072","878372","spp_1757",0.80435312143527
"15282","272400","spp_545",0.712772844592109
"86151","878047","spp_1757",0.80435312143527
"93501","720730","spp_1442",0.725494368933141
"544661","544661","spp_1090",0.829214639030397
"65421","484387","spp_969",0.763961679534987
"40441","91167","spp_183",0.857918069697917
"48781","990851","spp_1982",0.741787048755214
"749311","78173","spp_157",0.780076825758442
"134076","134076","spp_269",0.802727065747604
"10112","208451","spp_417",0.691819499013945
"39671","365891","spp_732",0.769159319810569
"57091","557091","spp_1115",0.729139554314315
"406812","348372","spp_697",0.709100055042654
"735286","735286","spp_1471",0.758561538532376
"21531","552325","spp_1105",0.795480963308364
"84641","90684","spp_182",0.832784415688366
"923338","923338","spp_1847",0.756811425322667
"52972","498206","spp_997",0.73870548279956
"8248921","824892","spp_1650",0.802286092890427
"601287","601287","spp_1203",0.670331505825743
"51692","90684","spp_182",0.832784415688366
"907861","907861","spp_1816",0.769710869994015
"9092","584815","spp_1170",0.706557488301769
"517163","517163","spp_1035",0.759568985551596
"39863","150435","spp_301",0.778420033399016
"82881","953765","spp_1908",0.783592680003494
"8238111","586950","spp_1174",0.776481522014365
"62512","992765","spp_1986",0.709479989949614
"873006","873006","spp_1747",0.724948146380484
"92811","990719","spp_1982",0.741787048755214
"3373651","337365","spp_675",0.806963298236951
"3725371","372537","spp_746",0.731161013478413
"886277","886277","spp_1773",0.746566077461466
"81572","268939","spp_538",0.743342543020844
"752281","752281","spp_1505",0.66487427148968
"40071","812100","spp_1625",0.737076610326767
"8060741","806074","spp_1613",0.755133209517226
"23022","565212","spp_1131",0.718292211182415
"34661","801494","spp_1603",0.829693715786561
"51392","783998","spp_1568",0.74411557870917
"451761","451761","spp_904",0.751882685115561
"907526","907526","spp_1816",0.769710869994015
"208655","208655","spp_418",0.767102993326262
"574211","450741","spp_902",0.727054596878588
"9401","923063","spp_1847",0.756811425322667
"225411","685900","spp_1372",0.816121738171205
"12091","477636","spp_956",0.774274926166981
"81841","45612","spp_92",0.800731405615807
"203415","203415","spp_407",0.78236980130896
"19032","766233","spp_1533",0.781219293829054
"40772","560770","spp_1122",0.833116437774152
"11701","710835","spp_1422",0.706559245474637
"605221","142130","spp_285",0.749523591017351
"351411","182151","spp_365",0.796406594337896
"775419","775419","spp_1551",0.752847529482096
"3707561","370756","spp_742",0.729402610333636
"859396","859396","spp_1719",0.778405317571014
"78101","841120","spp_1683",0.676203860901296
"7266731","726673","spp_1454",0.766766512300819
"39461","620644","spp_1242",0.711875150213018
"38011","51626","spp_104",0.83316235919483
"545711","125540","spp_252",0.776742729358375
"3382","203320","spp_407",0.78236980130896
"60681","208971","spp_418",0.767102993326262
"321804","321804","spp_644",0.725224808324128
"907583","907583","spp_1816",0.769710869994015
"89021","142460","spp_285",0.749523591017351
"36301","698395","spp_1397",0.720225559780374
"227731","227731","spp_456",0.741840636124834
"484052","484052","spp_969",0.763961679534987
"17952","180747","spp_362",0.825194001663476
"96251","806150","spp_1613",0.755133209517226
"78229","78229","spp_157",0.780076825758442
"137125","137125","spp_275",0.785415177233517
"450974","450974","spp_902",0.727054596878588
"280921","101796","spp_204",0.839197107823566
"99931","337304","spp_675",0.806963298236951
"64837","64837","spp_130",0.813243135809898
"57691","584952","spp_1170",0.706557488301769
"34631","993763","spp_1988",0.78246870264411
"51461","880288","spp_1761",0.838466428918764
"832458","832458","spp_1665",0.804609664715827
"415670","415670","spp_832",0.623003755463287
"31832","402592","spp_806",0.734338574344292
"457011","517023","spp_1035",0.759568985551596
"45623","889629","spp_1780",0.748353618662804
"49381","347200","spp_695",0.833176522981375
"37901","175826","spp_352",0.833923214115202
"783944","783944","spp_1568",0.74411557870917
"744021","139195","spp_279",0.699592533288524
"686824","686824","spp_1374",0.782688175328076
"629328","629328","spp_1259",0.698363954434171
"552326","552326","spp_1105",0.795480963308364
"89152","744436","spp_1489",0.752756085013971
"54751","862670","spp_1726",0.698534030001611
"73871","415358","spp_831",0.762752028182149
"610412","610412","spp_1221",0.782493418315426
"463821","46382","spp_93",0.648955268086866
"93057","93057","spp_187",0.787629039492458
"947199","947199","spp_1895",0.720775224734098
"87501","552337","spp_1105",0.795480963308364
"28042","827289","spp_1655",0.787384784081951
"541611","530893","spp_1062",0.697952583199367
"99541","605455","spp_1211",0.769788424251601
"268779","268779","spp_538",0.743342543020844
"88551","484067","spp_969",0.763961679534987
"906598","906598","spp_1814",0.672154270112514
"74991","685987","spp_1372",0.816121738171205
"918459","918459","spp_1837",0.732825273880735
"23631","964885","spp_1930",0.799534352729097
"28431","878508","spp_1758",0.755227337824181
"3207361","320736","spp_642",0.81068652565591
"787246","787246","spp_1575",0.719220426864922
"894810","894810","spp_1790",0.695724352262914
"91071","534583","spp_1070",0.764105290174484
"91261","64498","spp_129",0.826304305577651
"91391","328983","spp_658",0.826989931054413
"95781","189553","spp_380",0.766817635856569
"473716","473716","spp_948",0.725044579710811
"712694","712694","spp_1426",0.690109236398712
"739811","641665","spp_1284",0.741455717012286
"629142","629142","spp_1259",0.698363954434171
"78171","38095","spp_77",0.796122138155624
"13561","714839","spp_1430",0.609119679545984
"1425091","142509","spp_286",0.684927211375907
"189557","189557","spp_380",0.766817635856569
"754911","391580","spp_784",0.795140984235331
"31231","142812","spp_286",0.684927211375907
"690230","690230","spp_1381",0.695080079836771
"92101","909879","spp_1820",0.726250952575356
"960833","960833","spp_1922",0.618084988556802
"373771","37377","spp_75",0.741025876952335
"45012","45012","spp_91",0.678871701471508
"67751","194262","spp_389",0.761698957299814
"125845","125845","spp_252",0.776742729358375
"55561","960530","spp_1922",0.618084988556802
"90371","506514","spp_1014",0.755374198080972
"13071","182111","spp_365",0.796406594337896
"58271","513780","spp_1028",0.808409312972799
"58891","514695","spp_1030",0.721773928496987
"451889","451889","spp_904",0.751882685115561
"386611","45564","spp_92",0.800731405615807
"8699","305351","spp_611",0.79777639452368
"370577","370577","spp_742",0.729402610333636
"220382","220382","spp_441",0.699402615427971
"12411","719177","spp_1439",0.653090975247324
"66521","575456","spp_1151",0.857690909411758
"429854","429854","spp_860",0.785670985002071
"78333","78333","spp_157",0.780076825758442
"99294","99294","spp_199",0.639529186766595
"32641","675290","spp_1351",0.742436353350058
"24201","499983","spp_1000",0.76292548305355
"93581","766084","spp_1533",0.781219293829054
"90431","907580","spp_1816",0.769710869994015
"18461","305317","spp_611",0.79777639452368
"54691","737007","spp_1475",0.783777733333409
"18551","372300","spp_745",0.742927369428799
"513693","513693","spp_1028",0.808409312972799
"8435","295584","spp_592",0.813664824934676
"43081","920513","spp_1842",0.75991875352338
"78011","943049","spp_1887",0.730963399866596
"60691","756813","spp_1514",0.716696648159996
"59531","356568","spp_714",0.687396407593042
"10781","572799","spp_1146",0.759108844678849
"5803111","971481","spp_1943",0.815962721593678
"150087","150087","spp_301",0.778420033399016
"365770","365770","spp_732",0.769159319810569
"67542","935269","spp_1871",0.760416097939014
"784353","784353","spp_1569",0.729035672964528
"780954","780954","spp_1562",0.835512293735519
"617996","617996","spp_1236",0.804466549539939
"943051","943051","spp_1887",0.730963399866596
"749130","749130","spp_1499",0.762673931661993
"280922","101796","spp_204",0.839197107823566
"6358292","635829","spp_1272",0.764427131973207
"83591","303495","spp_607",0.819679541047662
"912","203187","spp_407",0.78236980130896
"63411","943049","spp_1887",0.730963399866596
"847355","847355","spp_1695",0.706548936665058
"735789","735789","spp_1472",0.721760671585798
"653011","812101","spp_1625",0.737076610326767
"512895","512895","spp_1026",0.679870503256097
"379011","175826","spp_352",0.833923214115202
"7269541","726954","spp_1454",0.766766512300819
"924327","924327","spp_1849",0.718436494935304
"134394","134394","spp_269",0.802727065747604
"506880","506880","spp_1014",0.755374198080972
"295511","735956","spp_1472",0.721760671585798
"8182611","81826","spp_164",0.793153022648767
"39521","122574","spp_246",0.795529174851254
"125680","125680","spp_252",0.776742729358375
"16331111","163311","spp_327",0.700079584727064
"183681","18368","spp_37",0.72409436153248
"66621","683244","spp_1367",0.678481033537537
"10009","10009","spp_21",0.816016268450767
"75774","75774","spp_152",0.849766776664183
"61772","859342","spp_1719",0.778405317571014
"343111","688366","spp_1377",0.747822479344904
"59431","76746","spp_154",0.685003595659509
"878918","878918","spp_1758",0.755227337824181
"52211","943049","spp_1887",0.730963399866596
"15961","356929","spp_714",0.687396407593042
"5673","787059","spp_1575",0.719220426864922
"17661","122541","spp_246",0.795529174851254
"65161","639740","spp_1280",0.738370758714154
"37","847031","spp_1695",0.706548936665058
"4059852","405985","spp_812",0.797146584605798
"43091","84177","spp_169",0.713842645986006
"38492","531849","spp_1064",0.785273986170068
"530684","530684","spp_1062",0.697952583199367
"916068","916068","spp_1833",0.777748480206355
"889854","889854","spp_1780",0.748353618662804
"26151","318401","spp_637",0.818941688165069
"17081","990523","spp_1982",0.741787048755214
"84711","484045","spp_969",0.763961679534987
"86782","873377","spp_1747",0.724948146380484
"485431","48543","spp_98",0.779315059538931
"28921","801472","spp_1603",0.829693715786561
"845031","845031","spp_1691",0.697953891707584
"33651","265011","spp_531",0.706807534908876
"49631","664782","spp_1330",0.837176003027707
"99041","756858","spp_1514",0.716696648159996
"262311","540078","spp_1081",0.596130129881203
"78061","78061","spp_157",0.780076825758442
"14182","405587","spp_812",0.797146584605798
"81991","629055","spp_1259",0.698363954434171
"8701","823980","spp_1648",0.786885912762955
"488531","48853","spp_98",0.779315059538931
"82631","870506","spp_1742",0.654118206584826
"55151","534580","spp_1070",0.764105290174484
"24961","750440","spp_1501",0.774510931922123
"766277","766277","spp_1533",0.781219293829054
"96451","456227","spp_913",0.681256828131154
"145718","145718","spp_292",0.759491683216766
"93451","804792","spp_1610",0.705366267357022
"6884981","688498","spp_1377",0.747822479344904
"297911","646120","spp_1293",0.788700547534972
"51881","560770","spp_1122",0.833116437774152
"92541","607262","spp_1215",0.830293847480789
"66172","831948","spp_1664",0.802086885320023
"23541","695322","spp_1391",0.710227504838258
"741111","456262","spp_913",0.681256828131154
"43391","964867","spp_1930",0.799534352729097
"64851","188284","spp_377",0.88974409038201
"56022","204449","spp_409",0.709957590093836
"847449","847449","spp_1695",0.706548936665058
"23281","920707","spp_1842",0.75991875352338
"873241","873241","spp_1747",0.724948146380484
"14651","276106","spp_553",0.754054715158418
"39261","935458","spp_1871",0.760416097939014
"77621","853039","spp_1707",0.640314927324653
"36081","195100","spp_391",0.749501509824768
"21141","628867","spp_1258",0.736446691676974
"1482","947028","spp_1895",0.720775224734098
"32091","12966","spp_26",0.711786750936881
"643420","643420","spp_1287",0.788263506954536
"59761","804948","spp_1610",0.705366267357022
"65902","356411","spp_713",0.847940899664536
"54651","629399","spp_1259",0.698363954434171
"8785991","878599","spp_1758",0.755227337824181
"348403","348403","spp_697",0.709100055042654
"45481","530850","spp_1062",0.697952583199367
"95081","295840","spp_592",0.813664824934676
"523453","523453","spp_1047",0.676434419350699
"589411","749254","spp_1499",0.762673931661993
"646469","646469","spp_1293",0.788700547534972
"653472","653472","spp_1307",0.844556881580502
"69581","586839","spp_1174",0.776481522014365
"29001","756813","spp_1514",0.716696648159996
"751711","749254","spp_1499",0.762673931661993
"813862","813862","spp_1628",0.812082409393042
"99671","125686","spp_252",0.776742729358375
"8786801","878680","spp_1758",0.755227337824181
"3545","756929","spp_1514",0.716696648159996
"11312","496438","spp_993",0.756990022957325
"523344","523344","spp_1047",0.676434419350699
"75481","456008","spp_913",0.681256828131154
"24741","273755","spp_548",0.806585364975035
"298788","298788","spp_598",0.831983882235363
"847661","847661","spp_1696",0.79779694811441
"50631","585146","spp_1171",0.785838677547872
"75181","3449","spp_7",0.789310067193583
"61721","779219","spp_1559",0.721410349709913
"95331","610202","spp_1221",0.782493418315426
"15371","346468","spp_693",0.728487941203639
"78221","295840","spp_592",0.813664824934676
"67281","762810","spp_1526",0.68565544905141
"19191","803407","spp_1607",0.765031371731311
"64541","217221","spp_435",0.796246072277427
"128319","128319","spp_257",0.760980155086145
"394711","943180","spp_1887",0.730963399866596
"312311","142812","spp_286",0.684927211375907
"356877","356877","spp_714",0.687396407593042
"81511","366449","spp_733",0.800319580594078
"7341","348336","spp_697",0.709100055042654
"53631","828312","spp_1657",0.660080275963992
"45182","803944","spp_1608",0.873571861768141
"95431","317067","spp_635",0.702602722216398
"56812","823738","spp_1648",0.786885912762955
"61211","812396","spp_1625",0.737076610326767
"186818","186818","spp_374",0.77325704228133
"80691","318311","spp_637",0.818941688165069
"67721","51179","spp_103",0.763306735083461
"4161","703426","spp_1407",0.818376352079213
"832091","832091","spp_1665",0.804609664715827
"605468","605468","spp_1211",0.769788424251601
"5728171","572817","spp_1146",0.759108844678849
"62581","518868","spp_1038",0.668264964129776
"60692","756813","spp_1514",0.716696648159996
"686926","686926","spp_1374",0.782688175328076
"51951","735915","spp_1472",0.721760671585798
"609468","609468","spp_1219",0.810777517035604
"89731","23387","spp_47",0.848185676150024
"675201","675201","spp_1351",0.742436353350058
"96410","953401","spp_1907",0.844752555014566
"9392","18223","spp_37",0.72409436153248
"935011","720730","spp_1442",0.725494368933141
"96991","295952","spp_592",0.813664824934676
"818911","757744","spp_1516",0.69224288361147
"67481","513982","spp_1028",0.808409312972799
"5985211","961935","spp_1924",0.691422480624169
"784045","784045","spp_1569",0.729035672964528
"31051","142032","spp_285",0.749523591017351
"985611","331076","spp_663",0.62263461924158
"42011","484045","spp_969",0.763961679534987
"49862","645739","spp_1292",0.826275467174128
"53561","872932","spp_1746",0.610685323830694
"6291261","629126","spp_1259",0.698363954434171
"73521","907020","spp_1815",0.739940962987021
"94111","801234","spp_1603",0.829693715786561
"716511","924098","spp_1849",0.718436494935304
"504101","925123","spp_1851",0.761586748529226
"535263","535263","spp_1071",0.741194637259468
"21721","145530","spp_292",0.759491683216766
"806159","806159","spp_1613",0.755133209517226
"31951","797332","spp_1595",0.793860183330253
"4202111","44578","spp_90",0.799597081262618
"787211","535136","spp_1071",0.741194637259468
"24611","947032","spp_1895",0.720775224734098
"546311","265140","spp_531",0.706807534908876
"5343","300606","spp_602",0.724865473108366
"69271","64486","spp_129",0.826304305577651
"328374","328374","spp_657",0.886337162926793
"88861","748440","spp_1497",0.819069653050974
"39141","535016","spp_1071",0.741194637259468
"873225","873225","spp_1747",0.724948146380484
"894111","907626","spp_1816",0.769710869994015
"895221","460015","spp_921",0.818723431555554
"811111","295747","spp_592",0.813664824934676
"328688","328688","spp_658",0.826989931054413
"94771","476143","spp_953",0.862129056826234
"44241","389651","spp_780",0.768279578536749
"84962","195216","spp_391",0.749501509824768
"646362","646362","spp_1293",0.788700547534972
"449695","449695","spp_900",0.674096899805591
"988034","988034","spp_1977",0.747713043121621
"141899","141899","spp_284",0.661141329444945
"52831","213209","spp_427",0.850235070800409
"60631","51036","spp_103",0.763306735083461
"69491","40194","spp_81",0.670397775480524
"94201","450835","spp_902",0.727054596878588
"806182","806182","spp_1613",0.755133209517226
"2276091","227609","spp_456",0.741840636124834
"316863","316863","spp_634",0.713340413291007
"80871","878365","spp_1757",0.80435312143527
"18821","455114","spp_911",0.784767529927194
"698260","698260","spp_1397",0.720225559780374
"55722","623318","spp_1247",0.736262084916234
"698374","698374","spp_1397",0.720225559780374
"461821","461821","spp_924",0.843426047824323
"7565471","756547","spp_1514",0.716696648159996
"811711","881961","spp_1764",0.844685616437346
"716039","716039","spp_1433",0.821449090028182
"82791","142543","spp_286",0.684927211375907
"489012","943030","spp_1887",0.730963399866596
"663311","3415","spp_7",0.789310067193583
"18521","869745","spp_1740",0.761456318665296
"7111","803474","spp_1607",0.765031371731311
"42051","586856","spp_1174",0.776481522014365
"15161","990610","spp_1982",0.741787048755214
"265088","265088","spp_531",0.706807534908876
"227732","227732","spp_456",0.741840636124834
"87141","720807","spp_1442",0.725494368933141
"21352","737118","spp_1475",0.783777733333409
"909645","909645","spp_1820",0.726250952575356
"97611","548887","spp_1098",0.744412906235084
"498253","498253","spp_997",0.73870548279956
"45183","803944","spp_1608",0.873571861768141
"1865631","186563","spp_374",0.77325704228133
"831782","831782","spp_1664",0.802086885320023
"69121","484458","spp_969",0.763961679534987
"3816","828499","spp_1657",0.660080275963992
"5067541","506754","spp_1014",0.755374198080972
"159411","15941","spp_32",0.807834579376504
"675021","326920","spp_654",0.771925941575319
"620631","620631","spp_1242",0.711875150213018
"70610","372222","spp_745",0.742927369428799
"88212","797221","spp_1595",0.793860183330253
"779337","779337","spp_1559",0.721410349709913
"606111","559987","spp_1120",0.810978325549513
"987689","987689","spp_1976",0.846412614686415
"6054321","605432","spp_1211",0.769788424251601
"965354","965354","spp_1931",0.820205677766353
"597927","597927","spp_1196",0.836322247050703
"71461","303492","spp_607",0.819679541047662
"83621","744107","spp_1489",0.752756085013971
"120080","120080","spp_241",0.801223085960373
"94091","500509","spp_1002",0.756047263508663
"220465","220465","spp_441",0.699402615427971
"58763","964540","spp_1930",0.799534352729097
"8412121","841212","spp_1683",0.676203860901296
"18387","18387","spp_37",0.72409436153248
"50122","64897","spp_130",0.813243135809898
"552296","552296","spp_1105",0.795480963308364
"60661","878320","spp_1757",0.80435312143527
"50962","496254","spp_993",0.756990022957325
"950112","250659","spp_502",0.643621508264914
"40921","779107","spp_1559",0.721410349709913
"949211","450741","spp_902",0.727054596878588
"8455","326589","spp_654",0.771925941575319
"22462","904705","spp_1810",0.775770016713068
"67764","878752","spp_1758",0.755227337824181
"99271","884201","spp_1769",0.72776240366511
"64641","857276","spp_1715",0.750799918547273
"812353","812353","spp_1625",0.737076610326767
"802411","827360","spp_1655",0.787384784081951
"16063","15942","spp_32",0.807834579376504
"496157","496157","spp_993",0.756990022957325
"120489","120489","spp_241",0.801223085960373
"39241","762823","spp_1526",0.68565544905141
"1229821","122982","spp_246",0.795529174851254
"55361","735262","spp_1471",0.758561538532376
"645021","690010","spp_1381",0.695080079836771
"84531","498214","spp_997",0.73870548279956
"39081","988498","spp_1977",0.747713043121621
"450751","450751","spp_902",0.727054596878588
"65411","58281","spp_117",0.800891301361844
"21561","195878","spp_392",0.67586388043128
"186677","186677","spp_374",0.77325704228133
"909655","909655","spp_1820",0.726250952575356
"56091","806436","spp_1613",0.755133209517226
"400811","907758","spp_1816",0.769710869994015
"87521","475857","spp_952",0.855038795853034
"849621","195216","spp_391",0.749501509824768
"39321","517351","spp_1035",0.759568985551596
"4013001","401300","spp_803",0.774902485311031
"58232","58232","spp_117",0.800891301361844
"82489211","824892","spp_1650",0.802286092890427
"953684","953684","spp_1908",0.783592680003494
"551711","208971","spp_418",0.767102993326262
"54891","593310","spp_1187",0.673764734063298
"45691","572895","spp_1146",0.759108844678849
"134295","134295","spp_269",0.802727065747604
"655617","655617","spp_1312",0.698146771173924
"856979","856979","spp_1714",0.701589044416323
"437909","437909","spp_876",0.799485102528706
"918305","918305","spp_1837",0.732825273880735
"43551","346037","spp_693",0.728487941203639
"37811","366174","spp_733",0.800319580594078
"574788","574788","spp_1150",0.802131271688268
"618911","775403","spp_1551",0.752847529482096
"529711","498206","spp_997",0.73870548279956
"7792901","779290","spp_1559",0.721410349709913
"95921","943474","spp_1887",0.730963399866596
"378736","378736","spp_758",0.747262474382296
"68751","917688","spp_1836",0.648876999272034
"65821","533600","spp_1068",0.656803932739422
"33421","3342","spp_7",0.789310067193583
"68311","806429","spp_1613",0.755133209517226
"58881","2164","spp_5",0.705172498244792
"992819","992819","spp_1986",0.709479989949614
"33641","89273","spp_179",0.797948390478268
"8627191","862719","spp_1726",0.698534030001611
"57761","500657","spp_1002",0.756047263508663
"79061","491098","spp_983",0.654831115622073
"128033","128033","spp_257",0.760980155086145
"415111","804620","spp_1610",0.705366267357022
"52331","923381","spp_1847",0.756811425322667
"2562","971481","spp_1943",0.815962721593678
"41501","376784","spp_754",0.660427360795438
"65451","692527","spp_1386",0.714676417410374
"506553","506553","spp_1014",0.755374198080972
"32741","895713","spp_1792",0.842538749799132
"84321","346145","spp_693",0.728487941203639
"48771","736086","spp_1473",0.726187121123075
"44681","66746","spp_134",0.678567048162222
"15341","800600","spp_1602",0.656710363924503
"99501","2189","spp_5",0.705172498244792
"331611","460168","spp_921",0.818723431555554
"7836501","783650","spp_1568",0.74411557870917
"878995","878995","spp_1758",0.755227337824181
"94081","890521","spp_1782",0.719932510517538
"76001","478769","spp_958",0.65749650564976
"366456","366456","spp_733",0.800319580594078
"794","18479","spp_37",0.72409436153248
"4513","677219","spp_1355",0.828045527683571
"95552","514729","spp_1030",0.721773928496987
"8322211","506938","spp_1014",0.755374198080972
"6911","585305","spp_1171",0.785838677547872
"91241","346087","spp_693",0.728487941203639
"15601","718412","spp_1437",0.846201143227518
"326993","326993","spp_654",0.771925941575319
"3516751","351675","spp_704",0.710267593385652
"950811","295840","spp_592",0.813664824934676
"64252","804803","spp_1610",0.705366267357022
"577311","943049","spp_1887",0.730963399866596
"929908","929908","spp_1860",0.754145173588768
"803326","803326","spp_1607",0.765031371731311
"21102","605455","spp_1211",0.769788424251601
"95371","251982","spp_504",0.743847578298301
"3560111","353820","spp_708",0.713184801861644
"560911","806436","spp_1613",0.755133209517226
"16710","756576","spp_1514",0.716696648159996
"48511","48511","spp_98",0.779315059538931
"36421","907580","spp_1816",0.769710869994015
"93541","890854","spp_1782",0.719932510517538
"348380","348380","spp_697",0.709100055042654
"21401","3415","spp_7",0.789310067193583
"834371","834371","spp_1669",0.785993603756651
"875211","475857","spp_952",0.855038795853034
"9183761","918376","spp_1837",0.732825273880735
"24612","947032","spp_1895",0.720775224734098
"4890121","943030","spp_1887",0.730963399866596
"2252","455024","spp_911",0.784767529927194
"405953","405953","spp_812",0.797146584605798
"443421","703284","spp_1407",0.818376352079213
"83341","51486","spp_103",0.763306735083461
"832911","584936","spp_1170",0.706557488301769
"749178","749178","spp_1499",0.762673931661993
"551418","551418","spp_1103",0.686629838310182
"1531","592354","spp_1185",0.826357537182048
"45811","925178","spp_1851",0.761586748529226
"63522","51036","spp_103",0.763306735083461
"96461","759269","spp_1519",0.81732507259585
"506566","506566","spp_1014",0.755374198080972
"641311","64131","spp_129",0.826304305577651
"44831","916454","spp_1833",0.777748480206355
"32621","3262","spp_7",0.789310067193583
"683539","683539","spp_1368",0.67438664031215
"522211","64621","spp_130",0.813243135809898
"652912","145885","spp_292",0.759491683216766
"5962","609618","spp_1220",0.678836449049413
"89441","372268","spp_745",0.742927369428799
"348465","348465","spp_697",0.709100055042654
"87481","195253","spp_391",0.749501509824768
"70591","943049","spp_1887",0.730963399866596
"90792","90792","spp_182",0.832784415688366
"518971","518971","spp_1038",0.668264964129776
"1012","724514","spp_1450",0.780475742183626
"30261","420809","spp_842",0.775969383306801
"92591","348127","spp_697",0.709100055042654
"353642","353642","spp_708",0.713184801861644
"39681","88333","spp_177",0.863642536336556
"8897761","889776","spp_1780",0.748353618662804
"12789","12789","spp_26",0.711786750936881
"67071","195497","spp_391",0.749501509824768
"95652","890926","spp_1782",0.719932510517538
"871471","871471","spp_1743",0.853246214566752
"397321","555999","spp_1112",0.747713733930141
"499781","499781","spp_1000",0.76292548305355
"686784","686784","spp_1374",0.782688175328076
"102984","102984","spp_206",0.856861253036186
"204033","204033","spp_409",0.709957590093836
"235611","750314","spp_1501",0.774510931922123
"737173","737173","spp_1475",0.783777733333409
"56311","975188","spp_1951",0.692615750944242
"84510","326589","spp_654",0.771925941575319
"93591","748307","spp_1497",0.819069653050974
"93151","805087","spp_1611",0.83512439741753
"41031","840706","spp_1682",0.850929538253695
"804509","804509","spp_1610",0.705366267357022
"20321","496464","spp_993",0.756990022957325
"921205","921205","spp_1843",0.842628188664094
"137011","34168","spp_69",0.812767886556685
"752481","752481","spp_1505",0.66487427148968
"125895","125895","spp_252",0.776742729358375
"5525","180747","spp_362",0.825194001663476
"527734","527734","spp_1056",0.817787310108542
"311211","766056","spp_1533",0.781219293829054
"643023","643023","spp_1287",0.788263506954536
"21781","555590","spp_1112",0.747713733930141
"276009","276009","spp_553",0.754054715158418
"6881841","688184","spp_1377",0.747822479344904
"639579","639579","spp_1280",0.738370758714154
"22521","455024","spp_911",0.784767529927194
"49031","80798","spp_162",0.77843558229506
"62761","517057","spp_1035",0.759568985551596
"67001","737007","spp_1475",0.783777733333409
"71562","28084","spp_57",0.670282223727554
"14491","750229","spp_1501",0.774510931922123
"988378","988378","spp_1977",0.747713043121621
"88961","906399","spp_1813",0.851715332362801
"925211","925211","spp_1851",0.761586748529226
"238887","238887","spp_478",0.882525309221819
"8123671","812367","spp_1625",0.737076610326767
"43001","76149","spp_153",0.744395202724263
"113111","871370","spp_1743",0.853246214566752
"758611","572843","spp_1146",0.759108844678849
"9042111","615703","spp_1232",0.78140323353
"27401","655578","spp_1312",0.698146771173924
"589812","303498","spp_607",0.819679541047662
"455611","76419","spp_153",0.744395202724263
"93771","321763","spp_644",0.725224808324128
"2494341","249434","spp_499",0.730976020684466
"8240111","311345","spp_623",0.761320275720209
"672811","762810","spp_1526",0.68565544905141
"750035","750035","spp_1501",0.774510931922123
"30971","559987","spp_1120",0.810978325549513
"2543","142484","spp_285",0.749523591017351
"936454","936454","spp_1873",0.786608013790101
"300811","824768","spp_1650",0.802286092890427
"30101","907580","spp_1816",0.769710869994015
"925266","925266","spp_1851",0.761586748529226
"809911","498291","spp_997",0.73870548279956
"232981","232981","spp_466",0.667479837778956
"935100","935100","spp_1871",0.760416097939014
"169512","169512","spp_340",0.619941503740847
"924811","527811","spp_1056",0.817787310108542
"64602","617960","spp_1236",0.804466549539939
"35141","182151","spp_365",0.796406594337896
"12844","12844","spp_26",0.711786750936881
"142155","142155","spp_285",0.749523591017351
"8594421","859442","spp_1719",0.778405317571014
"2519281","251928","spp_504",0.743847578298301
"347411","735760","spp_1472",0.721760671585798
"67543","935269","spp_1871",0.760416097939014
"70341","873111","spp_1747",0.724948146380484
"99042","756858","spp_1514",0.716696648159996
"15742","460015","spp_921",0.818723431555554
"20761","766233","spp_1533",0.781219293829054
"76736","76736","spp_154",0.685003595659509
"30331","856996","spp_1714",0.701589044416323
"82581","142357","spp_285",0.749523591017351
"305111","929897","spp_1860",0.754145173588768
"64971","273808","spp_548",0.806585364975035
"91981","726816","spp_1454",0.766766512300819
"803386","803386","spp_1607",0.765031371731311
"16742","122593","spp_246",0.795529174851254
"137292","137292","spp_275",0.785415177233517
"23672","251510","spp_504",0.743847578298301
"66332","3415","spp_7",0.789310067193583
"402596","402596","spp_806",0.734338574344292
"426362","426362","spp_853",0.688344157766551
"29191","120047","spp_241",0.801223085960373
"79331","610310","spp_1221",0.782493418315426
"34241","34241","spp_69",0.812767886556685
"14561","34168","spp_69",0.812767886556685
